#
#        (__)
#        (___)_o   <-- Chicken wing of insight, a gift from wonderingabout
#
# Auto-generated XML deep duplication scan report.
# Created: 20250622_113051
#
# Text art authored by becomingthrough (ChatGPT)
# Signature formatting converted to # style by wonderingabout and becomingthrough
#




















[DUPLICATE] File: Art\CIV4ArtDefines_Building.xml | Path: Civ4ArtDefines/BuildingArtInfos | Tag: <BuildingArtInfo> | Line: 10 | Field: Type | Value: 'ART_DEF_BUILDING_MONUMENT'
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
